0912032240	0973765359	12:15:35	83
0934081161	0985314634	4:51:29	84
0920207592	0974741344	0:18:18	84
0948702674	0929339932	3:3:8	84
0952527304	0959885185	23:0:43	86
0918966306	0961136055	23:1:48	86
0931732892	0922224689	11:35:48	87
0953407657	0946606813	5:16:32	87
0943858482	0958162803	14:56:35	88
0955251463	0969661576	22:48:41	88
0987953690	0917318439	0:5:27	88
0944346524	0937755916	23:38:1	89
0993816128	0991408035	23:28:31	90
0974708714	0920792253	7:14:58	90
0932974472	0958882254	1:58:54	90
0960762173	0975379917	7:31:15	90
0995235523	0977328144	22:28:7	90
0939460413	0982927584	2:12:18	90
0967963325	0947679423	5:30:21	90
0919453196	0966205720	5:26:8	91
0985903878	0922122302	21:58:23	91
0939844402	0937382784	9:10:35	91
0948088885	0943999974	11:8:45	91
0992024670	0961542453	11:57:56	92
0993481859	0916885640	19:35:51	92
0949425903	0943212775	21:14:16	92
0910314874	0965058943	3:15:21	92
0926305777	0945133401	4:39:46	93
0966651618	0983763305	5:38:43	93
0911032627	0994911692	10:31:37	94
0913985620	0983664761	16:55:48	94
0970326610	0935041048	2:43:17	94
0967845857	0992893333	17:54:19	95
0972367408	0964973459	17:26:25	95
0956246109	0980738297	22:55:39	95
0915651067	0985991832	11:55:51	96
0989694827	0950473189	23:5:53	96
0943717900	0991554918	19:20:47	96
0948244846	0986131804	18:53:11	97
0945324655	0941434584	1:46:19	97
0945737803	0932206365	3:40:38	98
0943947231	0976202622	21:43:57	98
0941382528	0972892450	1:52:35	99
0957751576	0994886138	1:28:16	99
0940008000	0954916113	21:54:12	99
0980643265	0955058492	12:18:18	99
0921964559	0963156544	10:12:31	99
0976585525	0989032292	19:24:2	100
0920519107	0947632798	12:37:40	100
0985865200	0943247471	8:51:0	101
0958765466	0946647978	8:43:27	102
0985186388	0946529095	23:36:48	102
0940612487	0996145576	22:16:38	102
0957886297	0997220999	17:29:34	103
0986225081	0918502150	17:38:10	103
0934601879	0943343777	13:38:26	103
0929551032	0956426781	2:9:46	103
0914255703	0921682753	11:53:17	103
0918684857	0925964372	1:39:2	104
0930257996	0970549377	13:26:18	104
0942035892	0927088113	5:44:36	104
0974592979	0954769199	20:9:32	105
0990695262	0940766302	12:21:36	105
0959187191	0946701218	14:37:35	105
0949389197	0994043359	1:19:40	105
0953526148	0925487467	10:48:34	105
0959984036	0978914006	11:7:25	105
0932072789	0992229468	21:14:53	105
0993265833	0919084873	16:41:31	106
0977295346	0927056990	15:11:7	106
0946563003	0912963078	14:14:15	106
0995804827	0997437657	19:32:44	106
0931068190	0928264775	0:35:23	106
0982762869	0980434605	16:45:3	106
0976276735	0916210100	1:44:11	107
0984082259	0911069209	5:43:50	108
0967719900	0917618710	19:59:11	108
0926195089	0995266971	16:46:18	109
0972012848	0925450335	3:13:24	109
0966388855	0931583270	20:23:39	109
0968524919	0940647993	15:29:8	109
0947808535	0919188091	16:24:6	109
0960536845	0970299955	21:23:14	109
0994448273	0914048513	1:1:31	109
0995627515	0977718969	16:58:5	110
0912255470	0918282317	10:32:40	112
0913721548	0980676224	19:37:50	112
0976315990	0927533456	21:50:39	112
0923110973	0918172724	22:47:54	113
0964190043	0915879359	5:47:9	113
0916664515	0975104274	0:6:29	114
0967846950	0987391400	18:50:40	114
0934427533	0954523050	7:28:2	115
0958546069	0929502220	10:2:40	115
0988714471	0911497702	3:3:3	116
0926618219	0955715850	14:27:42	116
0971973216	0983139949	10:24:50	117
0940471151	0945233187	10:13:37	118
0912210434	0914936453	12:35:25	118
0917655065	0981311871	10:16:48	118
0923828127	0934048621	11:41:38	118
0924348244	0954803318	10:50:4	118
0964039320	0981198974	15:53:13	118
0941524262	0991514189	16:1:17	118
0994628100	0959307583	21:22:42	118
0922828315	0957867562	2:33:40	118
0944072607	0966907742	0:33:40	119
0988911548	0966308092	5:53:45	119
0941683166	0954575415	4:36:26	119
0998958375	0919307301	3:46:47	119
0994708460	0959867545	13:45:10	119
0928583067	0934765518	18:47:28	120
0937202028	0975973744	19:10:30	120
0978923920	0921016395	17:2:16	120
0972237749	0941721459	23:55:27	120
0928281203	0929410602	10:12:51	121
0997831605	0954355327	20:15:33	121
0991777530	0934211902	18:36:27	122
0980222395	0947860675	7:37:44	123
0932206293	0974901727	13:3:2	123
0914511389	0972236869	20:14:47	124
0915735258	0959868239	12:55:59	124
0967008403	0924493646	13:26:54	124
0975403937	0984015810	17:56:26	124
0931090235	0991122355	2:27:55	125
0970304681	0999155470	15:14:14	125
0949623374	0954105233	9:43:46	126
0974997449	0912750443	7:22:27	126
0923796066	0935556428	12:35:53	126
0912029796	0946862645	16:22:31	126
0941215322	0927371781	20:3:1	127
0956839630	0978957541	18:32:33	127
0928220468	0922172919	14:59:45	128
0928664205	0958154248	12:0:43	128
0948674974	0925757535	15:9:30	128
0915380585	0994624811	22:24:59	128
0965698913	0996293403	3:21:52	129
0929660927	0925030305	13:43:40	129
0915525224	0989173228	15:54:29	129
0943651558	0967867576	22:51:11	129
0973620578	0915040189	16:50:17	130
0927889192	0960257942	23:48:43	130
0961983212	0954019705	14:43:19	131
0953960865	0969819902	20:2:30	131
0942596363	0948625672	2:31:6	132
0978632169	0916981956	10:13:10	133
0967237495	0935446329	16:23:16	133
0931706609	0978292095	12:40:52	133
0964747635	0986202634	18:11:3	133
0912560174	0985446511	17:47:48	134
0973404577	0968274601	17:57:16	134
0911925646	0979743954	19:34:11	134
0974088891	0981208935	18:57:46	135
0962994121	0921901256	23:27:2	135
0922749077	0951500531	19:42:26	136
0988847034	0978574710	9:18:21	136
0965380722	0979336692	17:39:45	136
0961694630	0935230185	17:53:45	137
0935255147	0921233195	11:56:15	137
0987418778	0947591603	23:48:19	137
0950470210	0984616519	7:35:3	137
0956662236	0992390801	21:28:58	138
0963269120	0947637419	1:55:17	138
0982309214	0928481415	21:41:12	138
0972752360	0956565642	13:30:4	139
0951151047	0932108580	14:33:27	139
0958430505	0951028096	11:13:42	139
0993755015	0998994238	2:31:24	141
0925772409	0958064285	2:10:45	141
0931500944	0962146866	18:16:16	141
0938047689	0997962834	7:49:25	141
0914709514	0934414416	16:31:8	141
0965909464	0948205265	12:38:18	142
0971331642	0948488067	10:12:17	142
0938560501	0919710387	19:35:40	142
0977350139	0995391474	18:18:4	143
0942745034	0934613903	22:50:32	144
0922505209	0983116800	17:20:37	144
0972880309	0972615187	14:38:11	144
0972756900	0945432261	17:52:28	145
0928397082	0914002624	5:18:22	145
0971615322	0930475207	3:40:11	145
0967763580	0990919733	7:9:4	145
0996252618	0957447427	23:5:10	147
0916412143	0914887329	3:29:4	147
0965553966	0960973007	13:15:28	147
0921568517	0920496724	6:6:45	147
0973383750	0919420414	16:11:52	147
0945333168	0996799909	7:26:19	148
0918717480	0939151932	7:30:48	148
0910808100	0929293904	21:31:14	148
0931973026	0987184730	17:19:55	148
0945925530	0936491618	21:14:46	148
0974765798	0927998800	16:30:30	149
0948428553	0912652204	16:30:46	149
0965749737	0913904334	1:8:23	149
0973462914	0998595592	22:16:59	151
0983766807	0987205467	5:40:40	151
0929779550	0933226475	2:41:12	152
0927080440	0965194605	2:34:54	152
0994499828	0968511836	3:24:26	152
0977606332	0986395774	13:31:16	152
0919602544	0979170022	19:0:3	152
0964996355	0981520953	4:56:57	152
0969027893	0915582297	22:27:59	152
0942831663	0990320499	6:8:3	153
0929831220	0912000810	21:5:38	153
0944450601	0974038455	21:8:10	154
0940086733	0984698144	4:49:28	154
0925763339	0931337324	7:12:36	154
0965039381	0991113463	5:4:1	154
0951523980	0930394478	17:25:9	155
0969949218	0951566955	17:19:40	155
0991313015	0971349984	9:15:1	155
0990381041	0988652936	21:28:17	155
0975315592	0991745694	10:25:10	155
0936917757	0917464840	12:14:47	156
0961841077	0957431727	9:37:50	156
0968834138	0981446077	8:38:37	156
0975232854	0975975224	9:26:45	157
0918710925	0927439099	6:7:25	157
0985109981	0938531015	13:18:38	157
0935498752	0932044774	4:9:59	158
0924156484	0928420451	18:4:25	158
0915880673	0945237575	13:26:11	158
0963993506	0947086066	19:33:58	158
0944265651	0996692517	0:47:40	158
0920061875	0993663851	5:57:8	158
0967303136	0929021140	21:29:9	159
0975211191	0936657616	9:21:57	159
0917094244	0978024100	19:36:49	159
0945704464	0931924710	1:59:29	159
0936027021	0912495788	0:20:5	159
0927916115	0934745571	19:41:28	159
0938361802	0981290071	21:54:23	159
0963782264	0963006425	3:32:12	160
0921488894	0963986241	7:29:57	160
0965994828	0924062776	12:4:18	161
0987816022	0966047372	1:52:23	162
0948701128	0910353487	4:32:3	162
0959348275	0999043650	13:38:52	162
0992499737	0969330298	20:21:43	163
0988846749	0953806952	20:50:53	163
0994087309	0920697355	17:22:40	163
0919091283	0927521389	5:16:5	163
0948764991	0992958490	10:47:31	164
0993545837	0944564789	16:24:24	164
0917749992	0921138533	7:58:27	165
0931730962	0979436211	9:54:26	165
0954083293	0939747137	3:42:23	166
0916693052	0937793837	14:33:20	166
0924461813	0950877443	9:44:21	166
0988444484	0940954654	14:20:23	168
0957165652	0941103446	12:51:26	169
0943523929	0952975607	17:41:29	169
0933184684	0993487735	2:45:48	169
0964500577	0993036122	23:7:20	169
0939244776	0989387609	11:6:36	170
0939906897	0963401380	15:54:43	170
0918957252	0982172328	7:1:7	170
0922063457	0950478616	20:56:23	170
0977390524	0966795789	10:43:30	171
0916069315	0929843817	12:9:33	171
0985219006	0970068866	23:21:46	171
0997313385	0918367594	9:29:4	171
0969055235	0912654588	12:3:10	172
0951044868	0931166003	15:10:10	172
0944391592	0916295800	12:34:38	172
0940927964	0995185159	0:44:39	172
0975201446	0916490962	8:31:46	172
0945962844	0912214105	12:8:56	172
0952706673	0928099511	7:25:18	173
0935360762	0969926631	5:31:40	173
0955484276	0926273502	5:5:30	173
0961446574	0939020973	23:3:58	174
0986472542	0985576087	11:45:54	174
0976265408	0972482443	23:33:5	174
0962265361	0943387175	14:7:42	175
0941380808	0977673190	21:14:18	175
0970355967	0979667976	11:23:54	175
0925928003	0954380273	2:25:19	176
0982824987	0924064160	7:48:51	176
0952288064	0966425935	5:52:33	177
0945971231	0930967245	18:0:58	177
0960267853	0913586814	8:29:31	177
0914880349	0947098456	19:44:53	178
0958947176	0971778593	10:23:38	178
0938698240	0962925741	19:14:14	179
0938439142	0995256722	0:26:12	179
0941600385	0919338029	6:28:26	179
0984223507	0955272671	15:38:22	179
0929505746	0928251926	0:43:3	180
0972806178	0975024680	0:14:29	181
0924535810	0936561938	8:43:37	181
0993097854	0928999685	14:13:39	181
0922796977	0977838465	3:42:35	181
0924977588	0959048640	11:34:26	182
0980725809	0954988373	12:8:46	182
0919429621	0924458578	16:18:1	182
0912254554	0997085494	1:36:14	183
0997684597	0932190071	3:22:54	183
0977299291	0963975020	12:20:32	183
0997582463	0910096348	8:24:11	184
0985199001	0971388002	21:45:3	184
0927262472	0978259970	4:42:4	184
0991573127	0956868784	19:31:41	184
0977547543	0985285132	14:54:40	185
0922211486	0992574238	1:59:39	185
0966083090	0911630695	13:49:12	185
0988511715	0914746418	18:19:55	185
0986479638	0930885100	17:45:10	186
0942345917	0942658891	9:7:50	186
0952930175	0934233132	20:10:1	186
0916931769	0927974303	11:40:37	187
0980917455	0917644838	12:50:3	187
0920463326	0975786816	16:3:44	188
0961477278	0935894009	12:27:37	188
0999447697	0981376678	6:41:39	188
0998538802	0986568958	14:50:22	189
0925040516	0970720975	12:54:9	189
0953435791	0997824145	2:17:11	189
0954953773	0953223533	18:9:4	189
0934332510	0978808909	10:43:13	190
0996039176	0948575239	14:54:24	191
0990222900	0980128392	21:18:10	191
0981341842	0960188344	0:50:5	192
0994881269	0949692883	7:36:33	192
0960433377	0928827165	23:24:29	192
0966235446	0977641193	19:14:54	192
0994788593	0973156459	21:5:16	192
0995543343	0914752558	6:32:15	193
0948038414	0941710041	4:58:14	193
0938798718	0981817087	5:16:35	193
0979050245	0913253454	18:56:20	193
0981538855	0965567708	12:32:3	193
0966565919	0964738623	15:36:20	193
0991680780	0941379124	19:4:17	194
0921368146	0995850779	0:5:26	194
0930829813	0982223955	0:24:25	194
0943296529	0982363480	6:21:56	195
0995203490	0978743367	12:27:29	195
0981466608	0982677153	2:13:56	195
0916812738	0975368511	18:18:21	196
0998384841	0926161538	20:10:57	197
0927744918	0972297722	7:14:43	197
0958144151	0999508994	23:40:35	198
0964887399	0937484899	0:9:51	198
0929278769	0924352700	11:36:39	198
0993373273	0961344083	20:23:52	198
0964004662	0955615942	19:46:0	199
0955941078	0938168711	8:23:46	199
0915674528	0961695136	22:17:2	199
0950386936	0931984662	23:25:13	199
0937017062	0919975316	21:26:53	200
0966797029	0975902902	23:51:26	201
0920167890	0914600519	21:56:8	201
0956926131	0982826038	6:54:54	201
0915014447	0915228056	8:41:1	201
0993548287	0977470153	11:35:33	202
0919958735	0939437195	9:52:7	202
0950741531	0916672499	0:0:47	202
0975676904	0992465096	19:12:16	202
0994916633	0985368622	17:56:25	202
0968266352	0970922481	2:32:58	203
0941104665	0932198818	21:54:0	203
0995041200	0990089116	0:8:57	203
0913486586	0958177789	5:51:59	203
0918453047	0983425723	20:33:58	203
0913110327	0963206530	16:51:49	204
0958516295	0989957630	3:26:11	204
0954809352	0964410165	12:13:27	205
0966221844	0995377893	5:17:12	205
0920675058	0965111322	15:58:27	206
0951960331	0961202001	4:12:28	207
0934078617	0982923584	16:50:27	207
0931194858	0921538125	10:50:27	207
0967044832	0963833681	4:11:50	208
0936360167	0986023848	8:53:42	208
0948895932	0998191480	6:55:15	208
0981983206	0927127037	1:22:34	208
0966115857	0940741733	13:39:54	208
0980767216	0954044528	9:44:50	208
0983596474	0973737769	5:13:57	208
0997901347	0935903557	16:31:35	209
0957205370	0983788570	20:21:34	209
0913933380	0988064280	7:56:4	209
0971905790	0925946865	7:3:17	209
0950027030	0981464093	13:23:5	210
0924335625	0964824174	3:9:40	210
0928580359	0991713114	16:26:27	211
0928454494	0933041287	3:47:58	211
0959296781	0951471431	1:14:33	211
0983620562	0982864422	23:13:39	212
0928625788	0952463698	16:6:54	212
0970919801	0910758739	16:59:26	212
0949690301	0981074321	13:26:24	212
0985658818	0998635802	4:42:28	212
0917839129	0919337126	22:36:53	212
0967814757	0923206456	0:32:44	212
0916710202	0914269717	10:19:16	212
0929310547	0997635113	21:21:15	213
0986382192	0952892904	7:1:42	213
0925234739	0962966154	15:2:25	214
0931777761	0992416825	8:21:11	215
0996705735	0972143527	22:30:56	216
0939125295	0964005149	1:15:55	216
0936727100	0953780446	11:42:33	216
0938544548	0954792568	19:6:43	216
0913216854	0953873410	2:8:5	216
0994882223	0962599068	1:18:29	216
0999881236	0951271349	5:28:28	216
0919587638	0982759254	16:15:47	217
0912841390	0968267508	22:49:14	217
0975558720	0912533725	2:26:2	217
0928154303	0940349275	11:24:35	217
0985543632	0964227272	18:16:59	218
0961959463	0979653903	3:25:47	218
0994378951	0979274507	1:26:39	218
0928548359	0940921445	5:9:4	218
0952503291	0913345741	16:35:31	219
0987569197	0964243189	7:36:22	219
0964113261	0951890405	9:43:23	219
0985497320	0992403294	20:4:38	220
0963394114	0919635359	12:22:2	220
0975077539	0954400142	22:21:42	220
0938531257	0922962311	3:37:17	220
0972121525	0952208606	20:18:47	220
0947377731	0994427924	2:18:34	221
0991097681	0949989936	9:58:38	221
0919114598	0917739204	3:48:5	221
0963104469	0991593234	21:48:47	221
0931100472	0954152228	23:23:34	221
0998071927	0923457305	3:1:2	221
0938937670	0927094885	22:10:26	222
0984160526	0951734860	18:5:31	222
0978067735	0973526630	16:51:15	224
0982063897	0949005866	14:15:24	224
0918982572	0948612141	2:17:0	224
0972647553	0965427844	5:18:15	225
0969953843	0992781662	15:1:7	225
0966203697	0985572310	16:12:21	225
0960970329	0988493933	0:17:17	225
0997048416	0977764650	5:54:13	226
0997129533	0987772529	2:41:30	226
0915123712	0926351530	12:37:25	227
0951534955	0976609794	2:39:33	228
0961226080	0943553076	23:25:44	228
0963429906	0977020033	1:39:2	228
0952841155	0942987641	12:38:38	228
0966474849	0971629863	14:41:58	228
0959017442	0936115641	12:11:24	231
0916882195	0980866425	4:42:12	231
0983142476	0954471117	5:3:23	231
0947667774	0967446919	5:10:45	231
0915700761	0968034640	9:59:26	231
0914439100	0925524632	21:38:58	231
0994865694	0916061685	23:28:47	232
0939471159	0910201232	10:38:50	232
0995021984	0959210353	4:59:23	232
0914768136	0941761053	5:29:32	233
0951836690	0919511476	5:32:49	233
0925965068	0913576432	2:51:41	233
0913982721	0954589439	12:18:16	234
0950010461	0922819262	1:57:27	234
0948280655	0940381578	11:30:54	234
0978172422	0969137950	19:36:0	234
0926967545	0965800916	23:42:33	235
0947388838	0974687876	6:10:53	235
0929005758	0944663540	17:41:36	235
0951957295	0950989700	18:39:52	236
0914155868	0948485575	0:43:44	236
0972336520	0947631206	14:57:17	236
0987087814	0938733546	1:44:24	236
0945540742	0940322664	4:0:31	237
0958800259	0965733739	16:32:45	237
0919414502	0913802361	1:47:53	237
0953856466	0963744825	13:3:42	238
0937778061	0951231665	14:48:44	238
0976328216	0985824324	5:4:53	238
0935783099	0990068697	6:57:28	239
0990968034	0971165547	14:52:48	239
0936025518	0967373350	3:44:36	239
0963660475	0958003234	20:0:10	239
0997614080	0915456319	15:11:15	240
0929402577	0956752107	3:35:57	241
0948786852	0991525187	7:21:6	241
0990983362	0980651392	22:12:34	241
0928210002	0913670301	11:14:56	242
0971070968	0966999845	13:57:18	242
0959214163	0915334163	19:9:1	243
0956277352	0956156279	2:50:16	243
0918329445	0971271635	2:5:1	244
0989493420	0931720810	14:34:30	244
0931354409	0986401193	22:12:39	244
0946026075	0983139078	7:57:58	245
0978317300	0995314246	10:28:2	245
0987777822	0950982754	17:56:25	245
0920383413	0934827934	13:35:40	245
0964643698	0949446484	3:18:27	245
0951583138	0954509104	14:58:8	246
0976372742	0926562067	21:45:28	247
0996575878	0965571375	20:13:18	247
0979657686	0956251721	12:31:0	247
0949563353	0976154802	16:33:7	247
0965079639	0964951935	23:29:7	247
0911357648	0960442481	10:34:8	247
0935530959	0972388547	18:20:3	248
0916928158	0923346859	16:59:57	248
0952992301	0929067963	17:34:56	248
0944204256	0989080970	18:18:28	248
0918571384	0973807075	1:19:14	248
0965093545	0978410476	0:35:0	248
0953732131	0996813787	12:37:14	249
0981031925	0952933324	12:24:26	249
0993493128	0949772135	2:35:49	249
0943691467	0977877557	7:11:39	250
0990331126	0951038563	16:58:32	250
0982273480	0968315677	6:44:47	250
0978199144	0946587213	0:42:13	250
0987365155	0958042661	7:29:47	251
0982652146	0945428644	13:49:50	252
0963698284	0961616766	8:12:55	252
0911335940	0949634535	21:57:16	253
